health_ratio,coeff_Gini,not_smoking_male%,not_smoking_female%,num_of_criminals,num_of_alcohol_crimes,num_of_female_crimes,num_of_drugs_crimes,num_of_underaged_criminals,life_quality,population_size,num_of_crimes,som_neuron_id
0.2817832577156916,0.8736215703216039,-0.32508003136191177,0.45131206060385054,0.1992020459830427,0.03897994013584584,0.13571907395844598,0.4892421730900462,0.1410492170035242,0.960687289308862,0.27088717473675494,0.2437892478224621,0.8379034104163492
-0.6663500440732494,1.993320839508664,0.36959176845636504,-0.5576902809219304,3.267477369075983,1.1011308720177841,3.0075419896071085,5.140224063604253,0.4229320543473279,2.6099200760026213,5.610610301198939,5.1917245197183055,1.8725130689330345
3.853298904657142,-1.365776968052516,3.690889317215352,1.9638928122655104,-1.0290377179443044,-1.20311294391365,-1.0458727889305262,-0.5212220687291359,-1.1024339378038934,-1.9849842569702953,-0.6215510689076066,-0.9111041466653961,-1.2313159066170214
0.3682683899734669,0.28266917825065146,-0.3970375018371196,0.5666213673593317,-0.44153607064377165,-0.5629852537477408,-0.383647588538146,-0.5212220687291359,-0.48602347789132044,0.7354569406961875,-0.30926371553695026,-0.38908705776858776,-0.344507627888434
-0.7143973397720135,0.18936090581840023,-0.7031235923773359,0.08621355629588792,1.1389802870835088,1.90254329394656,0.9029950123822527,-0.3305147329491776,1.6657488194683538,-0.7122858675327225,0.20270879739159856,0.6665363562818905,0.9118041003103982
-0.19548654622536304,-0.7359461291347948,-0.7146052558512109,0.458362795981956,-0.7427972435151221,-0.6648290064526868,-0.7345144371063727,-0.5838423879404655,-0.7279229340516058,-0.5839292886588193,-0.5864324495582729,-0.6281522005543606,-0.9357131470408255
3.6034529670235695,-1.482412308592835,0.7582517916541203,-0.9294745524992719,-0.8557043532991632,-0.9429912015617529,-0.8696544276250073,-0.4685640730286996,-0.9311717884011571,0.6700659800925498,-0.6061379828126454,-0.7283322331978083,-1.4530179762991682
-1.0731504809894503,1.4256955155457791,-0.5402666029682611,-1.858786521692998,-0.29311508390271424,0.23195110820585313,0.1981215671601776,-0.5169525015101816,-0.17748505309183796,-0.7892904866173206,-0.3824817235259521,-0.38664477480740617,-0.6401103874646298
0.7398341433772405,0.4304072762683917,0.0627569185266795,0.1563730797737205,0.08343276042877149,0.4034125054898141,-0.019960101953630658,0.3597319674484328,0.32897110856606,0.8779458027818631,-0.08107656745923753,0.11719912870905096,0.8379034104163492
-0.6823658093061709,0.6247995105022566,-0.6039565085690298,-0.41451815626185556,0.7845055422920386,1.5344101227382958,0.9018176068501444,0.6173291896586749,1.1926121421300544,0.0718459653263122,0.3848553055790241,0.909511009054954,0.9857047902044471
0.20811073764425408,-0.47157269057674006,1.0739701383133502,1.531310558588028,-0.7166942004906226,-0.6807878685343854,-0.773892111013545,-0.06864794351998108,-0.8205511004600898,-0.07512045183635825,-0.486729997794562,-0.625468475171161,-0.7879117672527276
-0.0097036695234759,-1.3502255893138084,-1.390061867922266,-2.93414026326521,-0.9788008088252238,-1.0540093725802926,-0.9222452080591711,-0.6806192449034293,-0.9098473184366138,-1.7521047517677522,-0.8011414230693361,-0.8724640728955234,-1.0096138369348744
-0.22431492364462147,-0.7981516440896312,-0.22422570584589574,0.22764595676031715,-0.3967716415973713,-0.49799336613966405,-0.38704898229756957,-0.4287147789851262,-0.4153861711337717,0.8781323675767362,-0.13136435557683504,-0.30149917605807625,0.24669789126395764
1.159447192479779,-0.30050752445093865,-0.02594962540284735,-0.38817525612429815,-0.7000935810232874,-0.690116478736731,-0.6541892152492172,-0.616575736619115,-0.748581014329757,-0.5952630999474668,-0.5786813542643854,-0.6136285102452809,-1.526918666193217
1.3580426813680035,-0.49489975868480773,1.6943208678171684,1.8054314962374012,-0.63609533080094,-1.0873919198333142,-0.7178999368199578,-0.30205095148948224,-0.9604929346024037,-0.46802590984281217,-0.5341823714369182,-0.5999034371782604,-1.3052165965110702
-0.12501717920050923,-0.42491855436061554,0.03063316389806182,0.392101069830979,-0.3722714170042008,-0.02269682153255451,-0.34963365094391075,-0.3447466236790252,-0.3140949388021921,-1.1238944462253815,-0.4895459984417601,-0.415144266852525,0.02499582158181078
1.6559359147003399,-0.8992356058912426,-0.32920267334873315,-0.3592790102400066,-0.6821191171862417,-0.6142540620387905,-0.6653091563857941,-0.5753032535025568,-0.2567854257724824,-0.309399193000463,-0.5860157989410367,-0.5206081740393654,-1.526918666193217
0.371471543020051,-0.9303383633686597,-0.49558658499707753,0.4628863910432207,0.12178591574985614,0.7341541400908023,0.05787948600240758,0.05516950582969335,0.3409661229211155,0.18000690515501216,-0.15277930127993974,0.12462812630960325,0.6901020306282513
-0.1442360974800147,-0.7826002653509238,0.19214258117705127,-0.20239460024864964,-0.1327187537390136,-0.13579658324198352,-0.13783147800134593,0.09501879987326677,-0.31542771817497606,1.2970636144682346,0.11703706760807614,0.1342208194613165,0.3205985811580066
0.43553460395173627,-1.0236466358009153,-0.6354878695389353,0.6313630025016168,0.576070454000794,-0.33986956841230287,0.5276642933135566,-0.13553782995026492,0.7034821123183478,0.6165218839634653,0.5654790727412102,0.4957437014451932,0.7640027205223002
-1.1211977766882144,1.3401629324828794,-0.7198421550717319,-1.9577372694613495,-1.0063234910317573,-1.066267628961887,-0.9843860555871009,-0.6236916819840389,-0.9958115879811782,-0.6574358178395137,-0.8082025807819939,-0.8938410134911128,-1.0835145268289235
-0.9226022877999902,-0.2071992520186874,-0.09692429577164201,-1.064313821109454,0.1877762403082838,0.8347643574081883,0.19825238999707856,-0.16257842233697542,0.926722657259658,-1.7148384339914993,-0.37589993802882404,-0.10603296294054473,0.3944992710520555
-0.5446302283030474,-0.6581892354412533,-0.04521724633685547,0.7888596628503168,-0.4306140079045732,-0.30941666733853024,-0.46371116472149976,-0.4543321822988519,-0.384065855873349,0.41181366278702514,-0.28078910549257563,-0.48165236787146937,0.24669789126395764
0.5028008179300056,1.4334712049151328,0.8569718574204732,0.5981015902545262,2.3967577049596316,0.9891104536375521,2.2704861265074108,0.6899118323808978,1.7157280459477517,1.89351126368316,2.0185269442575784,2.3891351749099536,1.7986123790389856
-1.1372135419211358,1.0757894939248225,-1.4776127939189443,-0.8521104490924624,-0.2692788840882371,-0.1412703958400541,-0.2609357675250973,-0.18107988028577746,0.0844060936602066,-0.8807538773047204,-0.49473098390069875,-0.3018241947031004,-0.6401103874646298
-0.5318176161167105,1.16132207698772,-0.3993734498414199,-0.6214542626890919,1.9650500091842686,2.8440390608146906,1.8723922338179573,0.9532018108830792,3.103151373015835,0.8843356470063257,1.2474938209674429,1.3067673694974868,1.4291089295687407
-0.8361171555422151,-0.8370300909364085,-0.7229724370163839,-0.4043333603098684,2.154526045173509,2.735179576469964,2.306462406655159,1.5879441374342838,2.9185614298852594,0.7376957182346858,0.8311334155710286,1.7287158607148558,1.4291089295687407
-0.5958806770483955,-0.557105273639644,0.34212775081700536,-0.18564334849995148,-0.18606971009610457,-0.17596357427852927,0.02491213110337957,-0.4827959637585473,-0.3140949388021921,-0.2629445590766232,-0.34854585431586943,-0.16632856471602722,0.09889651147585973
0.05756254445479316,0.49261279122322804,2.5323068210107795,1.8844828476874933,0.11448164318422874,-0.9604919827005806,-0.13887806069655312,-0.5383003376049531,-0.3800675177549972,-0.7103735783852553,0.7093116445995665,-0.35167276860280633,-0.7140110773586787
